"","Year","Taxon","Term","Unit","Exporter","Purpose","Source","Reporter.type","Volume"
"34922",2021,"Phelsuma standingi","live","Number of specimens","MG","T","W","I",18
"34923",2021,"Phelsuma standingi","live",NA,"CZ","T","C","E",34
"34924",2021,"Phelsuma standingi","live",NA,"HU","T","C","E",6
"34925",2021,"Podocnemis erythrocephala","live",NA,"US","T","C","I",17
"34926",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","C","E",72541
"34927",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","C","I",34998
"34928",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","F","E",143986
"34929",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","F","I",5286
"34930",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","R","E",257076
"34931",2021,"Podocnemis unifilis","live","Number of specimens","PE","T","R","I",254076
"34932",2021,"Ptyas mucosus","live","Number of specimens","ID","T","W","I",96
"34933",2021,"Ptyas mucosus","live",NA,"ID","T","W","E",15399
"34934",2021,"Python breitensteini","live","Number of specimens","ID","T","F","I",10
"34935",2021,"Python breitensteini","live","Number of specimens","ID","T","W","I",90
"34936",2021,"Python breitensteini","live",NA,"ID","T","C","E",48
"34937",2021,"Python breitensteini","live",NA,"ID","T","F","E",12
"34938",2021,"Python breitensteini","live",NA,"ID","T","W","E",544
"34939",2021,"Python brongersmai","live","Number of specimens","DE","T","C","E",34
"34940",2021,"Python brongersmai","live","Number of specimens","DE","T","C","I",27
"34941",2021,"Python brongersmai","live","Number of specimens","GB","T","C","E",20
"34942",2021,"Python brongersmai","live","Number of specimens","ID","T","F","I",108
"34943",2021,"Python brongersmai","live","Number of specimens","ID","T","W","I",657
"34944",2021,"Python brongersmai","live","Number of specimens","US","T","C","I",3
"34945",2021,"Python brongersmai","live",NA,"BY","B","C","E",2
"34946",2021,"Python brongersmai","live",NA,"BY","T","C","E",9
"34947",2021,"Python brongersmai","live",NA,"ID","T","F","E",554
"34948",2021,"Python brongersmai","live",NA,"ID","T","W","E",2363
"34949",2021,"Python brongersmai","live",NA,"ID","T","W","I",27
"34950",2021,"Python brongersmai","live",NA,"US","T","C","I",2
"34951",2021,"Python curtus","live","Number of specimens","ID","T","C","I",19
"34952",2021,"Python curtus","live","Number of specimens","ID","T","F","I",5
"34953",2021,"Python curtus","live","Number of specimens","ID","T","W","I",105
"34954",2021,"Python curtus","live","Number of specimens","US","T","C","I",35
"34955",2021,"Python curtus","live",NA,"ID","T","C","E",23
"34956",2021,"Python curtus","live",NA,"ID","T","F","E",191
"34957",2021,"Python curtus","live",NA,"ID","T","W","E",577
"34958",2021,"Python regius","live","Number of specimens","BJ","T","R","I",181
"34959",2021,"Python regius","live","Number of specimens","CA","B","F","E",122
"34960",2021,"Python regius","live","Number of specimens","CA","P","F","E",6
"34961",2021,"Python regius","live","Number of specimens","CA","P","F","I",5
"34962",2021,"Python regius","live","Number of specimens","CA","P","U","E",1
"34963",2021,"Python regius","live","Number of specimens","CA","T","C","E",1935
"34964",2021,"Python regius","live","Number of specimens","CA","T","C","I",799
"34965",2021,"Python regius","live","Number of specimens","CA","T","F","E",265
"34966",2021,"Python regius","live","Number of specimens","CA","T","F","I",18
"34967",2021,"Python regius","live","Number of specimens","CH","P","C","I",1
"34968",2021,"Python regius","live","Number of specimens","CZ","T","C","I",85
"34969",2021,"Python regius","live","Number of specimens","DE","P","C","E",2
"34970",2021,"Python regius","live","Number of specimens","DE","T","C","E",4629
"34971",2021,"Python regius","live","Number of specimens","DE","T","C","I",1407
"34972",2021,"Python regius","live","Number of specimens","DK","B","C","I",2
"34973",2021,"Python regius","live","Number of specimens","DK","P","C","I",1
"34974",2021,"Python regius","live","Number of specimens","DK","T","C","I",68
"34975",2021,"Python regius","live","Number of specimens","EE","P","C","I",1
"34976",2021,"Python regius","live","Number of specimens","ES","P","C","E",1
"34977",2021,"Python regius","live","Number of specimens","ES","P","C","I",1
"34978",2021,"Python regius","live","Number of specimens","GB","P","C","E",3
"34979",2021,"Python regius","live","Number of specimens","GB","P","C","I",4
"34980",2021,"Python regius","live","Number of specimens","GB","P","U","E",2
"34981",2021,"Python regius","live","Number of specimens","GB","T","C","E",66
"34982",2021,"Python regius","live","Number of specimens","GB","T","C","I",52
"34983",2021,"Python regius","live","Number of specimens","GH","T","R","E",34810
"34984",2021,"Python regius","live","Number of specimens","GH","T","R","I",581
"34985",2021,"Python regius","live","Number of specimens","GH","T","W","E",2120
"34986",2021,"Python regius","live","Number of specimens","GH","T","W","I",100
"34987",2021,"Python regius","live","Number of specimens","HK","T","C","E",9
"34988",2021,"Python regius","live","Number of specimens","HK","T","C","I",20
"34989",2021,"Python regius","live","Number of specimens","IT","T","C","E",29
