Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
7832,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,curtus,,Python curtus,"Schlegel, 1872",SPECIES,II,,Pythonidae spp.,**II** [FAMILY listing Pythonidae spp.] Formerly included in Boidae spp.,,"Brunei Darussalam,Indonesia","BN,ID","Brunei Darussalam,Indonesia",,,,,,
3503,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,kyaiktiyo,,Python kyaiktiyo,"Zug, Gotte & Jacobs, 2011",SPECIES,II,,Pythonidae spp.,**II** [FAMILY listing Pythonidae spp.] Formerly included in Boidae spp.,,Myanmar,MM,Myanmar,,,,,,
4236,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,molurus,,Python molurus,"(Linnaeus, 1758)",SPECIES,I,,Python molurus,,,"Bangladesh,Cambodia,China,Hong Kong, SAR,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Pakistan,Sri Lanka,Thailand,United States of America,Viet Nam","BD,KH,CN,HK,IN,ID,LA,MY,MM,NP,PK,LK,TH,US,VN","Bangladesh,Cambodia,China,Hong Kong, SAR,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Pakistan,Sri Lanka,Thailand,Viet Nam",United States of America,,,,,
8551,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,natalensis,,Python natalensis,"A. Smith, 1833",SPECIES,II,,Pythonidae spp.,**II** [FAMILY listing Pythonidae spp.] Formerly included in Boidae spp.,,"Angola,Botswana,Burundi,Democratic Republic of the Congo,Eswatini,Kenya,Malawi,Mozambique,Namibia,South Africa,United Republic of Tanzania,Zambia,Zimbabwe","AO,BW,BI,CD,SZ,KE,MW,MZ,NA,ZA,TZ,ZM,ZW","Angola,Botswana,Burundi,Democratic Republic of the Congo,Eswatini,Kenya,Malawi,Mozambique,Namibia,South Africa,United Republic of Tanzania,Zambia,Zimbabwe",,,,,,
5467,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,regius,,Python regius,"(Shaw, 1802)",SPECIES,II,,Pythonidae spp.,**II** [FAMILY listing Pythonidae spp.] Formerly included in Boidae spp.,,"Benin,Burkina Faso,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Niger,Nigeria,Senegal,Sierra Leone,South Sudan,Sudan,Togo,Uganda","BJ,BF,CM,CF,TD,CG,CI,CD,GQ,GA,GM,GH,GN,GW,KE,LR,ML,NE,NG,SN,SL,SS,SD,TG,UG","Benin,Burkina Faso,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Liberia,Mali,Niger,Nigeria,Senegal,Sierra Leone,South Sudan,Sudan,Togo,Uganda",,,,,,Kenya
10209,Animalia,Chordata,Reptilia,Serpentes,Pythonidae,Python,sebae,,Python sebae,"(Gmelin, 1789)",SPECIES,II,,Pythonidae spp.,**II** [FAMILY listing Pythonidae spp.] Formerly included in Boidae spp.,,"Angola,Benin,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Mauritania,Namibia,Niger,Nigeria,Rwanda,Senegal,Sierra Leone,Somalia,South Sudan,Sudan,Togo,Uganda,United Republic of Tanzania","AO,BJ,BF,BI,CM,CF,TD,CG,CI,CD,GQ,ER,ET,GA,GM,GH,GN,GW,KE,LR,ML,MR,NA,NE,NG,RW,SN,SL,SO,SS,SD,TG,UG,TZ","Angola,Benin,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea Bissau,Kenya,Liberia,Mali,Mauritania,Namibia,Nigeria,Rwanda,Senegal,Sierra Leone,Somalia,South Sudan,Sudan,Togo,Uganda,United Republic of Tanzania",,,,,Niger,
9576,Animalia,Chordata,Reptilia,Serpentes,Tropidophiidae,Exiliboa,placata,,Exiliboa placata,"Bogert, 1968",SPECIES,II,,Tropidophiidae spp.,**II** [FAMILY listing Tropidophiidae spp.] Formerly included in Boidae spp.,,Mexico,MX,Mexico,,,,,,
3938,Animalia,Chordata,Reptilia,Serpentes,Tropidophiidae,Trachyboa,boulengeri,,Trachyboa boulengeri,"Peracca, 1910",SPECIES,II,,Tropidophiidae spp.,**II** [FAMILY listing Tropidophiidae spp.] Formerly included in Boidae spp.,,"Colombia,Ecuador,Panama","CO,EC,PA","Colombia,Ecuador,Panama",,,,,,
11213,Animalia,Chordata,Reptilia,Serpentes,Tropidophiidae,Trachyboa,gularis,,Trachyboa gularis,"Peters, 1860",SPECIES,II,,Tropidophiidae spp.,**II** [FAMILY listing Tropidophiidae spp.] Formerly included in Boidae spp.,,"Brazil,Ecuador","BR,EC",Ecuador,,,,,,Brazil
5425,Animalia,Chordata,Reptilia,Serpentes,Tropidophiidae,Tropidophis,battersbyi,,Tropidophis battersbyi,"Laurent, 1949",SPECIES,II,,Tropidophiidae spp.,**II** [FAMILY listing Tropidophiidae spp.] Formerly included in Boidae spp.,,"Ecuador,Peru","EC,PE","Ecuador,Peru",,,,,,
